,dataset,subsample_n,method,val_nll,val_accuracy,test_nll,test_accuracy,data_seed
238,cc18_16,-1,ag-ipb,0.1099121453992247,0.9492753623188406,0.0889561779107895,0.9492753623188406,14
239,cc18_15,-1,ag-ipb,0.0450995784256319,0.9966101694915256,0.0553363747676575,0.9864406779661016,12
240,cc18_14,-1,ag-ipb,0.0015863700781086,1.0,0.0145121327844886,0.995,5
241,cc18_8,-1,ag-ipb,0.0316826680695711,0.9913294797687862,0.0252146296613389,0.9942196531791908,12
242,cc18_3,-1,ag-ipb,0.6122627008527431,0.66,0.708513081183504,0.49,9
243,cc18_10,-1,ag-ipb,0.0755630101623636,0.9642857142857144,0.1159421878128753,0.9642857142857144,7
244,cc18_14,-1,ag-ipb,0.0047454147465578,1.0,0.0062997818207494,1.0,8
245,cc18_27,-1,ag-ipb,0.0766865974042884,0.9649122807017544,0.0393669701378431,0.9824561403508772,8
246,cc18_12,-1,ag-ipb,0.0051890381827351,1.0,0.0098954434373219,0.9975,11
247,cc18_17,-1,ag-ipb,0.4978363922170912,0.75,0.5264731327832395,0.725,6
248,cc18_9,-1,ag-ipb,0.3422152692141293,0.8518518518518519,0.466816459246644,0.8148148148148148,7
249,cc18_11,-1,ag-ipb,0.0019161949824305,1.0,0.0025967124245896,1.0,8
250,cc18_28,-1,ag-ipb,0.0022529914220529,1.0,0.0031325580842924,1.0,5
251,cc18_19,-1,ag-ipb,0.0447858702502557,1.0,0.0823707138806649,0.98125,8
252,cc18_10,-1,ag-ipb,0.0360307326866691,0.9928571428571428,0.1587787270861515,0.95,5
253,cc18_8,-1,ag-ipb,0.032443577282622,0.9884393063583816,0.0183364675594632,0.9942196531791908,6
254,cc18_14,-1,ag-ipb,0.0036886391503898,1.0,0.0047736156177457,1.0,11
255,cc18_28,-1,ag-ipb,0.0004793851068397,1.0,0.0027706124775354,1.0,12
256,cc18_14,-1,ag-ipb,0.0022439958611238,1.0,0.0017434258100347,1.0,7
257,cc18_12,-1,ag-ipb,0.014866616470971,0.995,0.0048042801665246,1.0,13
258,cc18_25,-1,ag-ipb,2.762194689783091e-07,1.0,2.736191197462629e-07,1.0,6
259,cc18_17,-1,ag-ipb,0.5045392269831904,0.76,0.5243700990851885,0.75,12
260,cc18_1,-1,ag-ipb,0.3783986800750186,0.8333333333333334,0.5488867167246646,0.8,13
261,cc18_23,-1,ag-ipb,0.0004683332399412,1.0,0.0368343160267719,0.9809523809523808,12
262,cc18_25,-1,ag-ipb,1.931264513972185e-07,1.0,2.365670969665405e-07,1.0,9
263,cc18_1,-1,ag-ipb,0.5170289144298885,0.78,0.4475280353247486,0.8,11
264,cc18_12,-1,ag-ipb,0.009538240259793,0.9975,0.0194308698191634,0.99,6
265,cc18_17,-1,ag-ipb,0.4856136987548294,0.77,0.5023471100066516,0.78,8
266,cc18_27,-1,ag-ipb,2.2843846263049425e-05,1.0,0.2489994846499433,0.9736842105263158,12
267,cc18_22,-1,ag-ipb,0.2749476782146047,0.865814696485623,0.2780979410675001,0.8913738019169329,10
268,cc18_0,-1,ag-ipb,7.312170085711553e-07,1.0,0.0006366006072965,1.0,6
269,cc18_24,-1,ag-ipb,5.17488218223023e-05,1.0,0.0004453959636651,1.0,5
270,cc18_21,-1,ag-ipb,0.1581751919987674,0.9178082191780822,0.2245377841134888,0.8938356164383562,12
271,cc18_3,-1,ag-ipb,0.6084467278796157,0.68,0.6536523927658611,0.64,10
272,cc18_29,-1,ag-ipb,0.4410575533441396,0.7692307692307693,0.5500479848197775,0.6923076923076923,9
273,cc18_26,-1,ag-ipb,0.3276492940844326,0.8402366863905325,0.4238893079693533,0.7705882352941177,11
274,cc18_7,-1,ag-ipb,0.1518432911819094,0.9351851851851852,0.1277530309463801,0.9537037037037036,7
275,cc18_18,-1,ag-ipb,3.178819665572477e-05,1.0,0.0037594762980067,1.0,10
276,cc18_28,-1,ag-ipb,0.0008336331584625,1.0,0.0046312076874315,0.995260663507109,11
277,cc18_24,-1,ag-ipb,0.0002681852636993,1.0,0.0393020802041509,0.990990990990991,8
278,cc18_11,-1,ag-ipb,3.529311733670136e-05,1.0,0.0002402319735934,1.0,10
279,cc18_12,-1,ag-ipb,0.0068413724980095,1.0,0.0128730581707622,0.9975,8
280,cc18_1,-1,ag-ipb,0.4913360125947021,0.76,0.4652954108389095,0.82,12
281,cc18_10,-1,ag-ipb,0.0871891794216697,0.9857142857142858,0.1087398787512811,0.9714285714285714,14
282,cc18_7,-1,ag-ipb,0.1517833407831103,0.9537037037037036,0.156616219947824,0.9166666666666666,11
283,cc18_9,-1,ag-ipb,0.359180242455566,0.8425925925925926,0.3985986110770693,0.8055555555555556,8
284,cc18_23,-1,ag-ipb,0.0483247738368449,0.9809523809523808,0.0114775932113798,1.0,5
285,cc18_13,-1,ag-ipb,0.6423734917901115,0.7074829931972789,0.6754153767897977,0.7432432432432432,11
286,cc18_16,-1,ag-ipb,0.1383181604385516,0.9492753623188406,0.1089436200819956,0.9565217391304348,10
287,cc18_1,-1,ag-ipb,0.451917422450285,0.8,0.5251844535799934,0.7333333333333333,7
288,cc18_9,-1,ag-ipb,0.3632829783946144,0.8240740740740741,0.365756190968005,0.7962962962962963,9
289,cc18_20,-1,ag-ipb,0.4808899728324457,0.7597402597402597,0.505251969447207,0.7597402597402597,13
290,cc18_1,-1,ag-ipb,0.4651474008631159,0.7866666666666666,0.4514230522013207,0.7933333333333333,14
291,cc18_9,-1,ag-ipb,0.3968150237330141,0.8148148148148148,0.3282560580912244,0.8148148148148148,11
292,cc18_26,-1,ag-ipb,0.3702921052005054,0.8165680473372781,0.4137936168429454,0.8058823529411765,9
293,cc18_11,-1,ag-ipb,0.146747488079863,1.0,0.1495401483591144,1.0,5
294,cc18_6,-1,ag-ipb,0.0025059584490279,1.0,0.0022450834293833,1.0,11
295,cc18_23,-1,ag-ipb,0.0201144213981441,0.9904761904761904,0.0023341617174335,1.0,11
296,cc18_27,-1,ag-ipb,0.0859079404830805,0.956140350877193,0.0707775544506274,0.9736842105263158,6
297,cc18_9,-1,ag-ipb,0.307077286523688,0.8981481481481481,0.4730929987338014,0.7685185185185185,5
298,cc18_14,-1,ag-ipb,0.0467657403233632,1.0,0.0520761969350478,0.9975,12
299,cc18_6,-1,ag-ipb,0.0031042316580287,0.9974226804123713,0.0101065141971504,0.9974293059125964,5
